lot_frontage,lot_area,year_built,year_remod/add,mas_vnr_area,bsmtfin_sf_1,total_bsmt_sf,1st_flr_sf,2nd_flr_sf,gr_liv_area,bsmt_full_bath,full_bath,half_bath,bedroom_abvgr,totrms_abvgrd,fireplaces,garage_yr_blt,garage_cars,garage_area,wood_deck_sf,open_porch_sf,mo_sold,yr_sold
62.0,7500.0,2005,2005,0.0,0.0,1257.0,1266.0,0.0,1266.0,0,2,0,3,6,1,2005,2,453.0,38.0,144.0,4,2006
85.0,10678.0,1992,2000,337.0,700.0,1683.0,2129.0,743.0,2872.0,0,2,1,4,9,1,1992,2,541.0,0.0,33.0,4,2007
49.0,15256.0,2007,2007,84.0,929.0,1485.0,1464.0,0.0,1464.0,1,2,0,3,6,0,2007,3,754.0,168.0,160.0,8,2007
88.0,14200.0,1966,1966,309.0,445.0,924.0,1216.0,941.0,2157.0,0,2,1,4,8,2,1966,2,487.0,105.0,66.0,5,2006
82.0,12438.0,2006,2006,466.0,0.0,1234.0,1264.0,1312.0,2576.0,0,2,1,4,10,1,2006,3,666.0,324.0,100.0,7,2006
59.0,16023.0,2005,2006,600.0,1218.0,1398.0,1414.0,1384.0,2798.0,1,3,1,3,11,1,2005,3,670.0,182.0,37.0,3,2006
155.0,20064.0,1976,1976,0.0,51.0,966.0,1743.0,0.0,1743.0,2,0,1,0,5,2,1976,2,529.0,646.0,0.0,5,2007
69.06,9819.0,1977,1977,0.0,1567.0,1567.0,1567.0,0.0,1567.0,1,2,0,2,5,2,1977,2,714.0,264.0,32.0,5,2009
80.0,10400.0,1976,1976,189.0,0.0,1090.0,1370.0,0.0,1370.0,0,2,0,3,6,1,1976,2,479.0,0.0,0.0,6,2009
91.0,11643.0,1969,1969,368.0,500.0,1248.0,1338.0,1296.0,2634.0,1,2,2,6,12,0,1969,4,968.0,0.0,0.0,8,2009
78.0,11645.0,2005,2006,198.0,1122.0,1570.0,1590.0,0.0,1590.0,1,2,1,2,6,0,2005,3,754.0,176.0,80.0,8,2006
61.0,7328.0,2008,2009,140.0,0.0,1450.0,1450.0,0.0,1450.0,0,2,0,2,6,0,2008,3,788.0,0.0,93.0,2,2009
72.0,7822.0,1915,1950,0.0,0.0,832.0,846.0,492.0,1338.0,0,2,0,3,7,0,1974,2,528.0,0.0,0.0,5,2006
65.0,9018.0,2007,2007,0.0,0.0,728.0,728.0,728.0,1456.0,0,2,1,3,8,1,2007,2,400.0,100.0,24.0,7,2007
103.0,13472.0,2003,2003,922.0,56.0,2392.0,2392.0,0.0,2392.0,0,2,0,3,8,1,2003,3,968.0,248.0,105.0,6,2009
69.06,1533.0,1970,1970,0.0,503.0,530.0,530.0,462.0,992.0,1,1,0,2,4,0,1970,1,297.0,112.0,97.0,7,2007
85.0,11003.0,2008,2008,160.0,765.0,1017.0,1026.0,981.0,2007.0,1,2,1,3,10,1,2008,3,812.0,168.0,52.0,4,2009
83.0,10790.0,1998,1998,275.0,0.0,1066.0,1108.0,1277.0,2385.0,0,2,1,4,8,1,1998,3,600.0,120.0,38.0,5,2007
53.0,7128.0,1941,1950,0.0,364.0,918.0,918.0,728.0,1646.0,0,2,0,4,7,2,1941,1,240.0,0.0,0.0,8,2007
64.0,7713.0,2007,2007,16.0,0.0,728.0,728.0,728.0,1456.0,0,2,1,3,7,0,2007,2,400.0,100.0,24.0,7,2007
52.0,6240.0,1936,1980,0.0,276.0,528.0,548.0,492.0,1040.0,0,1,0,2,5,0,1979,2,624.0,306.0,0.0,5,2010
86.0,22420.0,1918,1950,0.0,1128.0,1370.0,1370.0,1254.0,2624.0,1,2,1,4,10,1,1918,3,864.0,0.0,0.0,11,2007
85.0,15300.0,1965,1977,0.0,42.0,1068.0,1264.0,0.0,1264.0,1,1,0,2,7,1,1965,2,528.0,0.0,0.0,6,2010
69.06,3196.0,2003,2004,18.0,0.0,1374.0,1557.0,0.0,1557.0,0,2,0,2,7,1,2003,2,420.0,143.0,20.0,10,2006
72.0,9360.0,1977,1977,0.0,841.0,957.0,1287.0,0.0,1287.0,1,1,1,2,5,2,1977,2,541.0,302.0,39.0,11,2009
69.06,11241.0,1970,1970,180.0,578.0,1004.0,1004.0,0.0,1004.0,1,1,0,2,5,1,1970,2,480.0,0.0,0.0,3,2010
81.0,9260.0,2007,2007,0.0,0.0,1162.0,1162.0,0.0,1162.0,0,2,0,3,6,0,2007,2,483.0,0.0,32.0,3,2008
90.0,7993.0,2008,2009,99.7,0.0,1436.0,1436.0,0.0,1436.0,0,2,0,3,6,0,2008,2,529.0,0.0,121.0,10,2009
94.0,9239.0,1963,2003,0.0,634.0,960.0,960.0,0.0,960.0,1,1,0,3,6,0,1963,1,300.0,168.0,0.0,5,2008
60.0,10044.0,1968,1968,0.0,1070.0,1196.0,1196.0,0.0,1196.0,1,1,0,3,6,0,1968,1,336.0,257.0,0.0,6,2010
43.0,3182.0,2004,2005,16.0,24.0,1256.0,1269.0,0.0,1269.0,0,2,0,2,6,1,2004,2,430.0,146.0,20.0,4,2010
60.0,7626.0,1952,2005,0.0,931.0,1031.0,1031.0,0.0,1031.0,1,1,0,2,5,0,1952,1,230.0,0.0,0.0,3,2009
60.0,7008.0,1900,1998,0.0,0.0,448.0,448.0,272.0,720.0,0,1,0,1,5,0,1900,1,280.0,0.0,0.0,3,2006
128.0,12160.0,1953,1953,90.0,1024.0,1505.0,1505.0,0.0,1505.0,1,1,0,2,6,1,1953,2,505.0,0.0,0.0,2,2009
50.0,6305.0,1938,1950,0.0,0.0,920.0,954.0,0.0,954.0,0,1,0,2,5,1,1938,1,240.0,0.0,0.0,6,2007
68.0,8846.0,2005,2006,0.0,0.0,750.0,750.0,750.0,1500.0,0,2,1,3,6,0,2005,2,564.0,0.0,35.0,8,2006
69.06,10659.0,1961,1961,0.0,915.0,1050.0,1050.0,0.0,1050.0,1,1,0,3,6,0,1961,1,368.0,0.0,319.0,1,2006
68.0,13108.0,1994,1994,0.0,0.0,2062.0,2079.0,608.0,2687.0,0,2,1,4,9,0,1994,2,618.0,168.0,12.0,12,2006
69.06,13500.0,1960,1975,0.0,429.0,1602.0,1252.0,0.0,1252.0,1,1,0,1,4,1,1960,2,564.0,409.0,0.0,3,2008
62.0,7750.0,1999,2000,0.0,0.0,384.0,774.0,656.0,1430.0,0,2,1,3,7,1,1999,2,400.0,0.0,0.0,3,2009
60.0,12450.0,2003,2004,0.0,836.0,1114.0,1114.0,0.0,1114.0,1,2,0,3,6,0,2004,2,576.0,0.0,42.0,6,2009
69.06,4500.0,1999,1999,425.0,883.0,1224.0,1224.0,0.0,1224.0,1,2,0,2,5,0,1999,2,402.0,0.0,304.0,6,2009
77.0,11198.0,2005,2007,245.0,0.0,1122.0,1134.0,1370.0,2504.0,0,2,1,4,11,1,2005,3,656.0,144.0,39.0,6,2008
79.0,6221.0,1941,1950,0.0,533.0,728.0,760.0,595.0,1355.0,0,2,0,3,5,0,1966,2,528.0,0.0,0.0,10,2007
120.0,13200.0,1963,1963,234.0,375.0,741.0,1497.0,797.0,2294.0,0,3,0,5,9,1,1963,2,658.0,0.0,110.0,4,2007
65.0,8769.0,2008,2008,766.0,1540.0,1702.0,1702.0,0.0,1702.0,1,1,1,1,7,1,2008,3,1052.0,0.0,72.0,10,2008
85.0,10200.0,1988,1989,219.0,783.0,1461.0,1509.0,0.0,1509.0,1,2,0,3,5,1,1988,2,600.0,224.0,0.0,8,2008
60.0,9550.0,1915,1970,0.0,216.0,756.0,961.0,756.0,1717.0,1,1,0,3,7,1,1998,3,642.0,0.0,35.0,2,2006
42.0,10331.0,1985,1985,0.0,215.0,1265.0,1240.0,0.0,1240.0,0,2,0,3,6,0,1985,2,528.0,232.0,0.0,7,2007
59.0,9587.0,2005,2005,182.0,655.0,856.0,1166.0,0.0,1166.0,1,2,0,2,5,0,2005,2,400.0,212.0,0.0,7,2008
90.0,9900.0,1910,2002,0.0,0.0,504.0,764.0,700.0,1464.0,0,2,0,3,7,0,2005,0,0.0,0.0,0.0,3,2009
69.06,22002.0,1959,1991,136.0,1386.0,1592.0,1652.0,0.0,1652.0,1,1,1,3,6,1,1959,2,510.0,0.0,0.0,7,2007
100.0,13000.0,1968,1968,576.0,448.0,896.0,1182.0,960.0,2142.0,0,2,1,4,8,1,1968,1,509.0,0.0,72.0,6,2009
75.0,8250.0,1964,1964,260.0,787.0,1092.0,1092.0,0.0,1092.0,1,1,0,3,6,0,1964,2,504.0,0.0,0.0,7,2008
81.0,8170.0,1929,1950,270.0,526.0,1022.0,1122.0,549.0,1671.0,0,2,0,4,7,1,1963,2,451.0,0.0,0.0,2,2006
80.0,12048.0,1952,2002,232.0,0.0,0.0,1488.0,0.0,1488.0,0,1,0,3,7,1,2002,2,569.0,0.0,189.0,4,2006
89.0,10858.0,1952,1952,150.0,40.0,1444.0,1624.0,0.0,1624.0,1,1,0,2,6,1,1952,1,240.0,0.0,40.0,7,2006
61.0,7577.0,2005,2006,256.0,20.0,1362.0,1362.0,0.0,1362.0,0,2,0,2,6,1,2005,2,460.0,192.0,28.0,6,2007
62.0,7500.0,2007,2008,210.0,902.0,1218.0,1218.0,0.0,1218.0,1,2,0,2,6,0,2008,2,462.0,168.0,168.0,4,2008
51.0,6120.0,1923,1950,0.0,960.0,1124.0,1068.0,0.0,1068.0,1,1,0,2,5,1,1923,1,288.0,0.0,0.0,3,2010
69.0,23580.0,1979,1979,0.0,776.0,1625.0,1625.0,0.0,1625.0,0,2,0,3,6,1,1979,2,576.0,136.0,28.0,9,2006
44.0,5306.0,1987,1987,0.0,495.0,1064.0,1064.0,703.0,1767.0,1,2,0,2,5,1,1987,2,504.0,441.0,35.0,6,2006
70.0,8092.0,1954,2000,176.0,824.0,1050.0,1050.0,0.0,1050.0,1,1,0,3,6,0,1954,1,286.0,0.0,0.0,6,2006
77.0,8593.0,1957,1957,0.0,288.0,907.0,907.0,0.0,907.0,0,1,0,3,5,0,1964,1,352.0,0.0,0.0,7,2008
64.0,11067.0,1939,1950,0.0,0.0,0.0,640.0,0.0,845.0,0,1,0,1,4,0,1950,1,256.0,48.0,0.0,3,2007
69.06,11929.0,1995,1995,466.0,0.0,1242.0,1251.0,1250.0,2501.0,0,2,1,4,9,1,1995,3,751.0,192.0,87.0,6,2008
90.0,9900.0,1966,1966,0.0,1059.0,1209.0,1209.0,0.0,1209.0,1,1,0,3,6,0,1966,2,504.0,0.0,0.0,4,2010
50.0,4882.0,1937,1950,0.0,120.0,348.0,453.0,453.0,906.0,0,1,0,2,5,0,1937,1,231.0,0.0,0.0,9,2008
69.06,11423.0,2001,2002,479.0,1358.0,1581.0,1601.0,0.0,1601.0,1,2,0,3,6,1,2001,2,670.0,180.0,0.0,5,2010
65.0,8772.0,2005,2006,0.0,996.0,1336.0,1336.0,0.0,1336.0,1,2,0,3,6,0,2005,2,502.0,136.0,43.0,9,2006
63.0,7628.0,1940,1985,0.0,0.0,801.0,1095.0,561.0,1656.0,0,2,0,2,8,0,1958,2,440.0,187.0,0.0,5,2008
77.0,8335.0,1954,1954,0.0,0.0,0.0,1124.0,0.0,1124.0,0,1,0,3,5,1,2005,0,0.0,0.0,36.0,4,2006
71.0,8220.0,2000,2001,647.0,544.0,982.0,1008.0,884.0,1892.0,0,2,1,3,8,1,2000,2,431.0,108.0,0.0,7,2008
107.0,10615.0,1900,1970,0.0,440.0,978.0,1014.0,685.0,1699.0,1,2,0,3,7,0,1920,2,420.0,0.0,74.0,8,2009
50.0,6000.0,1948,1950,0.0,300.0,780.0,780.0,636.0,1416.0,0,1,1,3,6,0,1948,1,312.0,221.0,0.0,3,2010
55.0,5350.0,1940,1966,0.0,0.0,728.0,1306.0,0.0,1306.0,0,1,0,3,6,0,2005,0,0.0,263.0,0.0,5,2010
60.0,5400.0,1940,2005,0.0,0.0,672.0,672.0,0.0,672.0,0,1,0,2,4,0,1997,1,308.0,88.0,108.0,7,2008
69.06,17979.0,1968,1968,0.0,785.0,1113.0,1160.0,0.0,1160.0,1,1,0,3,6,0,1968,1,257.0,81.0,0.0,2,2008
68.0,9520.0,1953,1953,115.0,767.0,911.0,930.0,0.0,930.0,0,1,0,2,5,0,1953,1,286.0,134.0,0.0,5,2008
50.0,5330.0,1940,1950,0.0,280.0,420.0,708.0,0.0,708.0,0,1,0,2,5,0,2005,0,0.0,164.0,0.0,12,2009
50.0,8012.0,1992,1992,0.0,430.0,1575.0,1575.0,0.0,1575.0,1,2,0,2,5,0,1992,2,529.0,0.0,0.0,7,2007
75.0,9000.0,1966,1966,0.0,773.0,1059.0,1059.0,0.0,1059.0,1,1,0,3,6,0,1966,1,286.0,0.0,88.0,6,2006
62.0,14299.0,1964,1964,0.0,513.0,1005.0,1005.0,0.0,1005.0,1,1,0,3,5,0,1964,2,440.0,0.0,0.0,7,2007
69.06,7050.0,2001,2001,0.0,738.0,1057.0,1057.0,872.0,1929.0,1,2,1,3,7,1,2001,2,650.0,0.0,235.0,5,2007
30.0,3180.0,2005,2005,0.0,0.0,600.0,520.0,600.0,1200.0,0,2,1,2,4,0,2005,2,480.0,0.0,166.0,4,2006
112.0,16451.0,2003,2003,221.0,0.0,1765.0,1804.0,886.0,2690.0,0,2,1,4,9,1,2003,3,795.0,268.0,58.0,7,2008
76.0,12887.0,1984,1984,0.0,207.0,833.0,833.0,0.0,833.0,1,1,0,2,5,0,1984,2,495.0,431.0,0.0,4,2010
105.0,15578.0,2006,2006,0.0,0.0,728.0,728.0,728.0,1456.0,0,2,1,3,8,0,2006,2,429.0,0.0,0.0,5,2006
60.0,7200.0,1950,2002,0.0,398.0,864.0,864.0,0.0,864.0,1,1,0,3,5,0,1980,2,720.0,194.0,0.0,7,2007
48.0,17043.0,1979,1998,0.0,0.0,1362.0,1586.0,0.0,1586.0,0,2,0,3,7,1,1979,2,435.0,192.0,0.0,1,2009
125.0,10000.0,1956,1956,272.0,678.0,1058.0,1370.0,0.0,1370.0,1,1,0,3,6,1,1956,1,300.0,191.0,0.0,2,2006
75.0,8050.0,2002,2002,99.7,475.0,914.0,914.0,0.0,914.0,1,1,0,2,4,0,2005,0,0.0,32.0,0.0,4,2006
43.0,3182.0,2005,2006,16.0,16.0,1373.0,1555.0,0.0,1555.0,0,2,0,2,7,1,2005,2,430.0,143.0,20.0,5,2009
24.0,1950.0,1980,1980,0.0,81.0,716.0,716.0,840.0,1556.0,1,2,1,3,6,1,1980,2,452.0,161.0,0.0,7,2008
70.0,7700.0,1972,1972,0.0,138.0,882.0,882.0,0.0,882.0,1,1,0,3,5,0,1980,2,461.0,96.0,0.0,3,2007
98.0,8731.0,1920,1950,0.0,645.0,915.0,1167.0,0.0,1167.0,0,1,0,3,6,1,1972,2,495.0,0.0,0.0,5,2007
89.0,8232.0,2007,2008,714.0,1204.0,1800.0,1800.0,0.0,1800.0,1,2,0,2,6,1,2008,3,944.0,210.0,0.0,6,2008
24.0,2280.0,1975,1975,0.0,514.0,855.0,855.0,601.0,1456.0,0,2,1,3,6,1,1975,2,440.0,173.0,0.0,6,2010
68.0,8935.0,2002,2002,95.0,0.0,831.0,831.0,829.0,1660.0,0,2,1,3,7,0,2002,2,493.0,144.0,68.0,7,2009
69.06,9125.0,1992,1992,170.0,0.0,384.0,812.0,670.0,1482.0,0,2,1,3,7,1,1992,2,392.0,100.0,25.0,7,2007
69.06,11075.0,1984,1984,136.0,299.0,1190.0,1522.0,0.0,1522.0,0,2,0,3,7,1,1984,2,552.0,0.0,77.0,2,2007
113.0,13438.0,2008,2008,246.0,1758.0,2190.0,2036.0,0.0,2036.0,1,2,0,3,9,1,2008,3,780.0,90.0,154.0,7,2009
82.0,11070.0,1991,1991,0.0,55.0,1582.0,1595.0,0.0,1595.0,1,2,0,2,5,0,1991,2,672.0,0.0,0.0,4,2009
65.0,7800.0,2005,2005,172.0,0.0,891.0,891.0,795.0,1686.0,0,2,1,3,8,0,2005,2,462.0,144.0,101.0,4,2006
78.0,7060.0,1997,1998,200.0,1309.0,1344.0,1344.0,0.0,1344.0,2,2,0,2,8,0,1997,4,784.0,0.0,0.0,11,2008
69.06,11836.0,1970,1970,0.0,149.0,1652.0,1652.0,0.0,1652.0,0,2,0,4,8,0,1970,3,928.0,0.0,0.0,3,2006
60.0,8382.0,1956,1956,0.0,0.0,832.0,832.0,505.0,1337.0,0,1,0,3,5,0,1956,1,263.0,0.0,0.0,2,2010
102.0,10192.0,1968,1992,143.0,0.0,570.0,1222.0,698.0,1920.0,0,3,0,4,8,1,1968,2,487.0,0.0,98.0,9,2006
69.06,4426.0,2004,2004,205.0,662.0,848.0,848.0,0.0,848.0,1,1,0,1,3,0,2004,2,420.0,140.0,0.0,2,2008
24.0,2280.0,1975,1975,0.0,435.0,1057.0,1055.0,0.0,1055.0,0,2,0,2,4,1,1975,2,440.0,0.0,27.0,8,2009
69.06,2887.0,1996,1997,0.0,1003.0,1291.0,1291.0,0.0,1291.0,1,1,0,2,6,1,1996,2,431.0,307.0,0.0,11,2008
60.0,8520.0,1928,2003,0.0,0.0,624.0,720.0,0.0,720.0,0,1,0,2,5,0,2005,2,484.0,106.0,0.0,5,2010
21.0,1596.0,1973,1973,0.0,462.0,462.0,526.0,462.0,988.0,1,1,0,2,5,0,1973,1,297.0,120.0,101.0,11,2009
78.0,15600.0,1949,2005,0.0,312.0,1067.0,986.0,537.0,1523.0,1,2,0,3,7,1,1949,1,295.0,0.0,0.0,10,2009
65.0,9313.0,2004,2004,0.0,0.0,864.0,864.0,864.0,1728.0,0,2,1,3,7,0,2004,2,572.0,187.0,56.0,4,2009
22.0,11064.0,1995,1995,0.0,560.0,1230.0,1239.0,0.0,1239.0,1,1,1,1,4,1,1995,2,477.0,172.0,24.0,8,2008
75.0,9000.0,1958,1958,162.0,330.0,1151.0,1151.0,804.0,1955.0,0,2,0,4,7,0,1958,1,356.0,0.0,0.0,1,2008
75.0,12000.0,1941,1950,0.0,275.0,704.0,860.0,704.0,1564.0,0,1,1,3,7,1,1941,1,234.0,0.0,0.0,7,2009
62.0,7692.0,1954,1954,0.0,0.0,416.0,1204.0,0.0,1204.0,0,1,0,3,6,0,1954,1,312.0,0.0,0.0,11,2008
81.0,14267.0,1958,1958,108.0,923.0,1329.0,1329.0,0.0,1329.0,0,1,1,3,6,0,1958,1,312.0,393.0,36.0,6,2010
75.0,9675.0,1975,1975,0.0,330.0,864.0,879.0,0.0,879.0,0,1,0,3,5,0,1975,2,440.0,0.0,80.0,9,2007
60.0,8400.0,1950,1950,0.0,0.0,721.0,841.0,0.0,841.0,0,1,0,2,4,0,1950,1,294.0,250.0,0.0,9,2009
50.0,7500.0,1947,1950,0.0,0.0,784.0,900.0,412.0,1312.0,0,1,1,3,6,0,1953,2,649.0,0.0,28.0,10,2006
60.0,9600.0,1917,1950,0.0,319.0,735.0,1134.0,924.0,2058.0,0,1,1,3,8,1,1950,2,396.0,0.0,0.0,4,2008
69.06,5814.0,1984,1984,0.0,1036.0,1220.0,1360.0,0.0,1360.0,1,1,0,1,4,1,1984,2,565.0,63.0,0.0,8,2009
69.06,14860.0,2002,2003,240.0,1538.0,1778.0,1786.0,0.0,1786.0,1,2,0,3,6,1,2002,3,715.0,182.0,35.0,6,2008
69.06,14803.0,1971,1971,252.0,416.0,825.0,1097.0,896.0,1993.0,0,2,1,4,8,1,1971,2,495.0,0.0,66.0,6,2006
50.0,7550.0,1920,1950,0.0,0.0,951.0,986.0,376.0,1362.0,0,2,0,4,7,0,1920,1,280.0,0.0,0.0,3,2007
65.0,8125.0,2006,2007,100.0,812.0,1092.0,1112.0,438.0,1550.0,1,2,0,2,7,0,2007,2,438.0,0.0,168.0,10,2009
40.0,13673.0,1962,1962,0.0,0.0,1140.0,1696.0,0.0,1696.0,0,1,1,3,8,1,1962,1,349.0,0.0,30.0,3,2007
21.0,1533.0,1970,1970,0.0,408.0,546.0,546.0,546.0,1092.0,0,1,1,3,5,0,1970,1,286.0,0.0,0.0,12,2006
61.0,7658.0,2005,2005,412.0,456.0,1752.0,1752.0,0.0,1752.0,1,2,0,2,6,1,2005,2,576.0,196.0,82.0,2,2010
63.0,12292.0,2006,2006,184.0,205.0,1094.0,1102.0,1371.0,2473.0,0,2,1,4,11,1,2006,3,675.0,246.0,39.0,7,2006
122.0,11923.0,2007,2007,0.0,0.0,1800.0,1800.0,0.0,1800.0,0,2,0,2,7,0,2007,2,702.0,288.0,136.0,5,2009
91.0,10010.0,1993,1994,320.0,228.0,1080.0,1108.0,1089.0,2197.0,1,2,1,4,9,1,1993,3,783.0,385.0,99.0,7,2008
69.06,12358.0,1941,1950,0.0,360.0,720.0,854.0,0.0,1382.0,0,1,1,2,7,0,1991,2,660.0,237.0,0.0,5,2007
63.0,8577.0,2004,2004,0.0,0.0,847.0,847.0,886.0,1733.0,0,2,1,3,7,1,2004,2,433.0,144.0,48.0,4,2010
72.0,8640.0,2008,2008,0.0,0.0,1402.0,1402.0,0.0,1402.0,0,2,0,3,7,0,2008,2,625.0,205.0,126.0,5,2009
62.0,10447.0,1984,1984,0.0,516.0,864.0,887.0,0.0,887.0,0,1,0,3,5,0,1984,1,288.0,140.0,0.0,12,2007
80.0,9600.0,1968,1968,0.0,758.0,1051.0,1051.0,0.0,1051.0,1,1,0,3,6,0,1968,2,504.0,0.0,0.0,7,2006
69.0,4899.0,1920,1950,0.0,305.0,755.0,755.0,755.0,1510.0,0,1,0,3,6,0,1920,1,216.0,0.0,0.0,6,2006
87.0,9246.0,1973,1973,564.0,0.0,1656.0,1656.0,0.0,1656.0,0,2,0,4,8,0,1973,2,506.0,0.0,211.0,11,2008
69.06,4928.0,1976,1976,0.0,120.0,1078.0,958.0,0.0,958.0,0,2,0,2,5,1,1977,2,440.0,0.0,205.0,2,2007
69.06,12692.0,1992,1993,0.0,1231.0,3200.0,3228.0,0.0,3228.0,1,3,0,4,10,1,1992,2,546.0,264.0,75.0,5,2007
84.0,7476.0,1968,1968,0.0,812.0,1040.0,1040.0,0.0,1040.0,1,1,1,3,5,0,1991,2,686.0,188.0,0.0,6,2007
53.0,5362.0,1910,2003,0.0,0.0,661.0,661.0,589.0,1250.0,0,2,0,3,8,1,1985,2,552.0,242.0,0.0,11,2007
78.0,12090.0,1984,2003,74.0,0.0,585.0,1140.0,728.0,1868.0,0,3,1,3,7,1,1984,2,477.0,268.0,112.0,1,2007
96.0,12539.0,2005,2006,468.0,1082.0,1620.0,1632.0,1158.0,2790.0,1,2,1,4,10,1,2005,4,1150.0,30.0,200.0,6,2008
69.06,11888.0,1916,1994,0.0,0.0,844.0,1445.0,689.0,2134.0,0,2,0,5,10,0,1930,2,441.0,0.0,60.0,7,2009
69.06,7082.0,1916,1995,0.0,0.0,686.0,948.0,980.0,1928.0,0,2,0,5,10,0,2005,0,0.0,0.0,0.0,7,2006
69.06,8755.0,1999,1999,298.0,772.0,992.0,1022.0,1038.0,2060.0,1,2,1,3,8,1,1999,2,390.0,0.0,0.0,6,2009
68.0,4080.0,1935,1998,0.0,0.0,901.0,861.0,517.0,1378.0,0,1,0,3,6,0,1920,1,162.0,54.0,0.0,6,2009
69.06,32463.0,1961,1975,149.0,1159.0,1249.0,1622.0,0.0,1622.0,1,1,0,3,7,1,1975,4,1356.0,439.0,0.0,3,2007
112.0,12217.0,2007,2007,99.7,745.0,955.0,955.0,925.0,1880.0,1,2,1,3,8,1,2007,3,880.0,168.0,127.0,12,2007
69.06,3696.0,1986,1986,0.0,0.0,1074.0,1088.0,0.0,1088.0,0,1,1,2,5,0,1987,2,461.0,0.0,74.0,10,2007
70.0,7560.0,1959,1959,0.0,369.0,1040.0,1040.0,0.0,1040.0,0,1,0,3,6,0,1959,1,286.0,140.0,0.0,7,2006
55.0,10592.0,1923,1996,0.0,0.0,602.0,900.0,602.0,1502.0,0,1,1,3,7,2,1923,1,180.0,96.0,0.0,8,2007
21.0,1680.0,1971,1971,604.0,358.0,483.0,483.0,504.0,987.0,0,1,1,2,5,0,1971,1,264.0,0.0,0.0,8,2008
75.0,10382.0,1958,1958,105.0,513.0,588.0,1095.0,0.0,1095.0,1,1,0,2,6,0,1958,1,264.0,0.0,0.0,3,2006
24.0,2522.0,2004,2004,50.0,0.0,970.0,970.0,739.0,1709.0,0,2,0,3,7,0,2004,2,380.0,0.0,40.0,5,2006
70.0,9370.0,1992,1993,0.0,758.0,836.0,844.0,887.0,1731.0,1,2,1,3,7,0,1992,2,462.0,307.0,85.0,10,2006
69.06,10246.0,1965,2001,0.0,648.0,648.0,960.0,0.0,960.0,1,0,0,0,3,0,1965,1,364.0,88.0,0.0,5,2006
85.0,11475.0,1975,1975,0.0,550.0,713.0,811.0,741.0,1552.0,1,2,1,3,6,1,1975,2,434.0,209.0,208.0,2,2006
75.0,9986.0,2006,2007,428.0,0.0,1795.0,1795.0,0.0,1795.0,0,2,0,2,7,1,2007,3,895.0,0.0,49.0,2,2007
63.0,10475.0,1991,1991,0.0,458.0,624.0,624.0,650.0,1274.0,0,1,1,3,6,0,1993,2,576.0,22.0,0.0,3,2010
50.0,6000.0,1940,1950,0.0,264.0,572.0,848.0,348.0,1196.0,0,1,1,3,6,2,1973,2,576.0,0.0,0.0,3,2010
50.0,4280.0,1946,2001,0.0,0.0,560.0,704.0,0.0,704.0,0,1,0,2,4,0,1946,1,220.0,0.0,0.0,9,2009
119.0,10895.0,1955,1955,0.0,648.0,972.0,972.0,0.0,972.0,0,1,0,3,5,0,1955,1,305.0,0.0,0.0,6,2010
78.0,17503.0,1948,1950,0.0,0.0,912.0,912.0,546.0,1458.0,0,1,0,3,6,1,1948,1,330.0,192.0,0.0,1,2010
109.0,9723.0,1963,1963,332.0,0.0,1008.0,1008.0,0.0,1008.0,0,1,0,2,5,0,1963,2,430.0,0.0,0.0,10,2006
90.0,11694.0,2007,2007,452.0,48.0,1822.0,1828.0,0.0,1828.0,0,2,0,3,9,1,2007,3,774.0,0.0,108.0,7,2007
105.0,8470.0,1915,1982,0.0,0.0,1013.0,1013.0,0.0,1526.0,0,1,0,2,6,0,2005,0,0.0,0.0,0.0,10,2009
50.0,6000.0,1937,2000,0.0,0.0,698.0,786.0,390.0,1176.0,0,1,0,2,4,0,1999,2,624.0,210.0,0.0,7,2009
70.0,10519.0,1955,1999,164.0,0.0,1057.0,1057.0,0.0,1057.0,0,1,0,3,6,0,1955,1,288.0,0.0,0.0,3,2006
91.0,10437.0,1995,1995,660.0,1696.0,2109.0,2113.0,0.0,2113.0,1,2,1,2,7,1,1995,3,839.0,236.0,46.0,8,2008
65.0,7514.0,1967,1975,0.0,373.0,943.0,1387.0,0.0,1387.0,1,1,0,3,6,1,1974,1,300.0,0.0,0.0,9,2006
118.0,13654.0,2005,2006,365.0,0.0,1704.0,1722.0,1036.0,2758.0,0,2,1,4,9,1,2005,3,814.0,282.0,55.0,5,2007
48.0,5747.0,1920,1950,0.0,0.0,798.0,840.0,0.0,840.0,0,1,0,2,5,0,1938,1,250.0,112.0,0.0,6,2006
55.0,4500.0,1932,2000,0.0,182.0,793.0,848.0,672.0,1520.0,0,1,0,3,6,0,1968,1,281.0,0.0,0.0,7,2009
91.0,11830.0,2007,2007,164.0,1220.0,1542.0,1542.0,0.0,1542.0,1,2,0,3,6,1,2007,3,852.0,168.0,110.0,7,2007
71.0,8520.0,1952,1952,0.0,507.0,910.0,910.0,475.0,1385.0,0,2,0,4,6,0,2000,2,720.0,0.0,0.0,6,2010
66.0,6760.0,1962,1962,0.0,734.0,896.0,936.0,0.0,936.0,1,1,0,3,6,1,1962,1,288.0,24.0,90.0,10,2007
51.0,6191.0,1941,1950,0.0,384.0,824.0,824.0,464.0,1288.0,0,1,0,4,6,0,1941,1,240.0,0.0,0.0,11,2006
