lot_shape,utilities,land_slope,exter_qual,exter_cond,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_type_2,heating_qc,electrical,kitchen_abvgr,kitchen_qual,functional,fireplace_qu,garage_finish,garage_qual,garage_cond,paved_drive,Overall Qual,Overall Cond,SalePrice
0.0,0.0,0.0,3.0,2.0,2.0,4.0,3.0,2.0,3.0,4.0,4.0,1.0,2.0,7.0,4.0,0.0,4.0,4.0,2.0,6.0,6.0,175500.0
3.0,0.0,0.0,2.0,4.0,2.0,4.0,3.0,2.0,5.0,0.0,4.0,1.0,2.0,7.0,4.0,0.0,4.0,4.0,2.0,7.0,5.0,217500.0
3.0,0.0,0.0,3.0,1.0,4.0,4.0,3.0,5.0,5.0,0.0,4.0,1.0,3.0,7.0,4.0,2.0,4.0,4.0,2.0,4.0,5.0,149500.0
3.0,0.0,0.0,2.0,4.0,4.0,4.0,3.0,1.0,5.0,0.0,4.0,1.0,3.0,7.0,4.0,1.0,4.0,4.0,2.0,5.0,7.0,148800.0
0.0,0.0,0.0,2.0,4.0,0.0,4.0,0.0,2.0,5.0,0.0,4.0,1.0,0.0,7.0,2.0,0.0,4.0,4.0,2.0,9.0,5.0,556581.0
3.0,0.0,0.0,3.0,4.0,4.0,4.0,3.0,0.0,4.0,2.0,4.0,1.0,3.0,7.0,2.0,1.0,4.0,4.0,2.0,6.0,3.0,156500.0
3.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,5.0,0.0,4.0,1.0,2.0,7.0,4.0,1.0,4.0,4.0,2.0,7.0,5.0,237000.0
0.0,0.0,0.0,3.0,4.0,4.0,4.0,3.0,1.0,3.0,1.0,4.0,1.0,3.0,7.0,2.0,0.0,4.0,4.0,2.0,5.0,7.0,120000.0
0.0,0.0,0.0,3.0,4.0,2.0,4.0,0.0,2.0,5.0,0.0,4.0,1.0,2.0,7.0,2.0,0.0,4.0,4.0,2.0,6.0,5.0,203000.0
0.0,0.0,0.0,3.0,4.0,2.0,4.0,3.0,5.0,5.0,4.0,4.0,1.0,3.0,7.0,2.0,1.0,4.0,4.0,2.0,8.0,5.0,130000.0
3.0,0.0,1.0,3.0,4.0,4.0,4.0,1.0,2.0,3.0,4.0,4.0,1.0,3.0,7.0,2.0,1.0,4.0,4.0,2.0,6.0,6.0,167900.0
3.0,0.0,0.0,3.0,4.0,4.0,4.0,0.0,0.0,5.0,4.0,4.0,1.0,3.0,7.0,2.0,2.0,4.0,4.0,2.0,4.0,5.0,129000.0
0.0,0.0,0.0,3.0,4.0,4.0,4.0,3.0,1.0,5.0,4.0,4.0,1.0,2.0,2.0,1.0,2.0,4.0,4.0,2.0,5.0,6.0,134450.0
3.0,0.0,0.0,3.0,2.0,4.0,4.0,3.0,5.0,5.0,0.0,4.0,1.0,2.0,7.0,2.0,2.0,4.0,4.0,0.0,5.0,7.0,112000.0
0.0,0.0,0.0,2.0,4.0,2.0,4.0,3.0,2.0,3.0,0.0,4.0,1.0,2.0,7.0,4.0,1.0,4.0,4.0,2.0,7.0,5.0,207000.0
3.0,0.0,0.0,3.0,4.0,4.0,1.0,3.0,5.0,5.0,4.0,4.0,2.0,3.0,6.0,2.0,2.0,4.0,4.0,2.0,5.0,1.0,62500.0
3.0,0.0,0.0,2.0,4.0,2.0,4.0,3.0,2.0,5.0,0.0,4.0,1.0,2.0,7.0,2.0,1.0,4.0,4.0,2.0,7.0,5.0,154000.0
0.0,0.0,0.0,3.0,4.0,4.0,4.0,3.0,2.0,5.0,4.0,0.0,1.0,3.0,7.0,2.0,2.0,4.0,4.0,2.0,5.0,7.0,129900.0
3.0,0.0,0.0,3.0,4.0,2.0,4.0,3.0,4.0,1.0,4.0,4.0,1.0,3.0,7.0,2.0,2.0,4.0,4.0,2.0,5.0,3.0,85000.0
3.0,0.0,0.0,3.0,4.0,4.0,4.0,3.0,5.0,5.0,4.0,4.0,1.0,3.0,7.0,2.0,2.0,4.0,4.0,2.0,7.0,7.0,116900.0
3.0,0.0,0.0,3.0,4.0,4.0,4.0,3.0,0.0,5.0,4.0,4.0,1.0,3.0,7.0,4.0,2.0,4.0,4.0,2.0,6.0,6.0,148500.0
3.0,0.0,0.0,3.0,1.0,2.0,4.0,3.0,1.0,5.0,1.0,0.0,1.0,1.0,7.0,2.0,2.0,4.0,4.0,2.0,4.0,4.0,80000.0
0.0,0.0,0.0,3.0,4.0,2.0,4.0,0.0,3.0,0.0,4.0,4.0,1.0,3.0,7.0,2.0,2.0,4.0,4.0,2.0,5.0,5.0,152000.0
3.0,0.0,0.0,3.0,2.0,1.0,4.0,3.0,5.0,5.0,0.0,4.0,1.0,3.0,7.0,2.0,2.0,4.0,4.0,2.0,5.0,6.0,155891.0
3.0,0.0,0.0,3.0,2.0,4.0,4.0,3.0,5.0,5.0,0.0,4.0,1.0,2.0,7.0,2.0,2.0,4.0,4.0,1.0,6.0,7.0,165000.0
3.0,0.0,0.0,2.0,4.0,2.0,4.0,3.0,5.0,5.0,0.0,4.0,1.0,2.0,7.0,2.0,1.0,4.0,4.0,2.0,7.0,5.0,204500.0
3.0,0.0,0.0,3.0,4.0,4.0,4.0,3.0,3.0,5.0,0.0,4.0,1.0,2.0,7.0,2.0,2.0,4.0,4.0,2.0,5.0,7.0,146500.0
0.0,0.0,0.0,3.0,4.0,2.0,4.0,3.0,0.0,5.0,4.0,4.0,1.0,3.0,7.0,4.0,1.0,4.0,4.0,2.0,7.0,5.0,157000.0
3.0,0.0,0.0,3.0,4.0,4.0,4.0,2.0,5.0,5.0,2.0,4.0,1.0,3.0,7.0,2.0,2.0,4.0,1.0,2.0,7.0,7.0,184000.0
0.0,0.0,0.0,2.0,4.0,2.0,4.0,3.0,2.0,5.0,0.0,4.0,1.0,2.0,7.0,2.0,0.0,4.0,4.0,2.0,6.0,5.0,183200.0
3.0,0.0,0.0,3.0,4.0,4.0,4.0,3.0,3.0,1.0,4.0,4.0,1.0,3.0,7.0,3.0,2.0,4.0,4.0,2.0,5.0,5.0,139000.0
3.0,0.0,0.0,2.0,4.0,2.0,4.0,1.0,2.0,5.0,0.0,4.0,1.0,2.0,7.0,4.0,1.0,4.0,4.0,2.0,7.0,5.0,341000.0
3.0,0.0,0.0,3.0,4.0,4.0,4.0,3.0,4.0,5.0,4.0,4.0,1.0,3.0,7.0,2.0,2.0,4.0,4.0,2.0,6.0,5.0,96000.0
3.0,0.0,0.0,3.0,4.0,2.0,4.0,3.0,5.0,5.0,0.0,4.0,1.0,3.0,7.0,2.0,1.0,4.0,4.0,2.0,4.0,5.0,140000.0
3.0,0.0,0.0,3.0,4.0,4.0,4.0,3.0,2.0,5.0,4.0,0.0,1.0,3.0,7.0,2.0,2.0,4.0,4.0,2.0,6.0,7.0,149700.0
3.0,0.0,0.0,3.0,4.0,2.0,4.0,3.0,0.0,5.0,0.0,4.0,1.0,3.0,7.0,2.0,1.0,4.0,4.0,2.0,5.0,6.0,153500.0
3.0,0.0,1.0,1.0,3.0,4.0,4.0,3.0,2.0,5.0,3.0,0.0,1.0,1.0,5.0,2.0,2.0,1.0,3.0,0.0,1.0,5.0,13100.0
3.0,0.0,0.0,2.0,4.0,2.0,4.0,3.0,2.0,5.0,0.0,4.0,1.0,2.0,7.0,2.0,1.0,4.0,4.0,2.0,7.0,5.0,224900.0
3.0,0.0,0.0,2.0,4.0,2.0,4.0,3.0,5.0,5.0,0.0,4.0,1.0,2.0,7.0,4.0,2.0,4.0,4.0,2.0,7.0,5.0,176000.0
3.0,0.0,0.0,2.0,4.0,2.0,4.0,3.0,2.0,5.0,0.0,4.0,1.0,2.0,7.0,4.0,0.0,4.0,4.0,2.0,8.0,5.0,285000.0
0.0,0.0,0.0,2.0,4.0,2.0,4.0,1.0,2.0,5.0,0.0,4.0,1.0,2.0,7.0,2.0,2.0,4.0,4.0,2.0,8.0,5.0,282922.0
3.0,0.0,0.0,3.0,4.0,4.0,4.0,3.0,4.0,5.0,0.0,4.0,1.0,2.0,7.0,2.0,0.0,4.0,4.0,2.0,7.0,6.0,226000.0
0.0,0.0,0.0,0.0,4.0,0.0,2.0,3.0,5.0,5.0,0.0,4.0,1.0,0.0,7.0,2.0,0.0,4.0,4.0,2.0,8.0,5.0,361919.0
0.0,0.0,0.0,2.0,0.0,0.0,4.0,1.0,2.0,5.0,0.0,4.0,1.0,0.0,7.0,2.0,0.0,4.0,4.0,2.0,9.0,5.0,457347.0
0.0,0.0,2.0,2.0,4.0,2.0,2.0,1.0,3.0,2.0,0.0,4.0,1.0,2.0,7.0,1.0,0.0,4.0,4.0,2.0,8.0,6.0,279000.0
0.0,0.0,1.0,3.0,4.0,4.0,4.0,1.0,0.0,5.0,4.0,4.0,1.0,2.0,7.0,4.0,1.0,4.0,4.0,2.0,6.0,5.0,196000.0
3.0,0.0,0.0,3.0,4.0,2.0,4.0,3.0,5.0,5.0,4.0,4.0,1.0,3.0,7.0,4.0,1.0,4.0,4.0,2.0,7.0,5.0,152000.0
3.0,0.0,0.0,3.0,4.0,4.0,4.0,3.0,3.0,5.0,4.0,4.0,2.0,3.0,7.0,2.0,2.0,4.0,4.0,2.0,5.0,5.0,200000.0
3.0,0.0,0.0,2.0,4.0,0.0,4.0,1.0,2.0,5.0,0.0,4.0,1.0,0.0,7.0,2.0,0.0,4.0,4.0,2.0,8.0,5.0,294900.0
3.0,0.0,0.0,2.0,4.0,2.0,4.0,3.0,5.0,5.0,0.0,4.0,1.0,2.0,7.0,2.0,1.0,4.0,4.0,2.0,7.0,5.0,224243.0
3.0,0.0,0.0,3.0,1.0,1.0,1.0,3.0,5.0,5.0,4.0,1.0,1.0,3.0,7.0,2.0,2.0,4.0,4.0,0.0,6.0,3.0,92000.0
0.0,0.0,0.0,2.0,4.0,2.0,4.0,0.0,5.0,5.0,0.0,4.0,1.0,2.0,7.0,2.0,0.0,4.0,4.0,2.0,7.0,5.0,179540.0
3.0,0.0,0.0,0.0,4.0,0.0,4.0,1.0,2.0,5.0,0.0,4.0,1.0,0.0,7.0,0.0,0.0,4.0,4.0,2.0,10.0,5.0,386250.0
3.0,0.0,0.0,3.0,4.0,2.0,4.0,0.0,2.0,5.0,4.0,4.0,1.0,3.0,7.0,2.0,0.0,4.0,4.0,2.0,4.0,5.0,106500.0
3.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,2.0,5.0,0.0,4.0,1.0,0.0,7.0,0.0,0.0,4.0,4.0,2.0,10.0,5.0,310000.0
3.0,0.0,0.0,2.0,4.0,2.0,4.0,3.0,5.0,5.0,0.0,4.0,1.0,2.0,7.0,4.0,0.0,4.0,4.0,2.0,7.0,5.0,252000.0
3.0,0.0,0.0,3.0,2.0,4.0,4.0,3.0,4.0,5.0,2.0,4.0,1.0,3.0,7.0,2.0,2.0,4.0,4.0,2.0,7.0,5.0,164000.0
3.0,0.0,0.0,2.0,4.0,2.0,4.0,3.0,5.0,5.0,0.0,4.0,1.0,2.0,7.0,2.0,0.0,4.0,4.0,2.0,7.0,5.0,177594.0
3.0,0.0,0.0,3.0,4.0,4.0,1.0,3.0,4.0,5.0,2.0,4.0,1.0,3.0,7.0,2.0,0.0,4.0,4.0,1.0,5.0,7.0,123900.0
0.0,0.0,0.0,3.0,4.0,2.0,4.0,3.0,1.0,5.0,4.0,0.0,1.0,3.0,7.0,2.0,2.0,4.0,4.0,0.0,6.0,6.0,239000.0
3.0,0.0,0.0,3.0,4.0,4.0,4.0,3.0,4.0,5.0,4.0,4.0,1.0,3.0,7.0,4.0,2.0,4.0,4.0,2.0,5.0,5.0,169000.0
3.0,0.0,0.0,2.0,4.0,2.0,4.0,1.0,5.0,5.0,0.0,4.0,1.0,2.0,7.0,4.0,0.0,4.0,4.0,2.0,7.0,5.0,234000.0
3.0,0.0,0.0,3.0,4.0,2.0,4.0,0.0,2.0,3.0,4.0,4.0,1.0,3.0,7.0,1.0,1.0,4.0,4.0,2.0,6.0,7.0,173000.0
0.0,0.0,0.0,3.0,4.0,4.0,4.0,3.0,0.0,5.0,0.0,4.0,1.0,3.0,7.0,4.0,0.0,4.0,4.0,2.0,6.0,7.0,149000.0
3.0,0.0,0.0,2.0,4.0,2.0,4.0,2.0,5.0,5.0,0.0,4.0,1.0,2.0,7.0,2.0,0.0,4.0,4.0,2.0,7.0,5.0,170000.0
0.0,0.0,0.0,2.0,4.0,0.0,4.0,3.0,5.0,5.0,0.0,4.0,1.0,2.0,7.0,2.0,0.0,4.0,4.0,2.0,7.0,5.0,225000.0
3.0,0.0,0.0,3.0,2.0,4.0,4.0,3.0,2.0,5.0,0.0,4.0,1.0,2.0,7.0,2.0,0.0,4.0,4.0,2.0,5.0,8.0,144900.0
0.0,0.0,0.0,3.0,4.0,2.0,4.0,1.0,0.0,5.0,4.0,4.0,1.0,3.0,7.0,2.0,1.0,4.0,4.0,2.0,5.0,6.0,144000.0
3.0,0.0,0.0,2.0,4.0,2.0,4.0,3.0,2.0,5.0,0.0,4.0,1.0,2.0,7.0,4.0,0.0,4.0,4.0,2.0,8.0,5.0,192000.0
3.0,0.0,0.0,2.0,4.0,4.0,4.0,3.0,2.0,5.0,2.0,4.0,1.0,2.0,7.0,2.0,2.0,4.0,4.0,2.0,5.0,8.0,145500.0
3.0,0.0,0.0,3.0,2.0,1.0,1.0,3.0,5.0,5.0,0.0,4.0,1.0,1.0,7.0,2.0,2.0,1.0,4.0,2.0,4.0,8.0,86900.0
3.0,0.0,0.0,3.0,4.0,4.0,4.0,3.0,1.0,5.0,0.0,4.0,1.0,3.0,7.0,4.0,1.0,4.0,4.0,2.0,6.0,4.0,149500.0
3.0,0.0,0.0,3.0,2.0,1.0,1.0,3.0,5.0,5.0,0.0,4.0,1.0,1.0,7.0,2.0,2.0,1.0,4.0,2.0,5.0,7.0,119750.0
3.0,0.0,0.0,3.0,4.0,2.0,4.0,3.0,5.0,5.0,0.0,4.0,1.0,2.0,7.0,2.0,1.0,4.0,4.0,2.0,6.0,5.0,173900.0
0.0,0.0,0.0,3.0,4.0,4.0,4.0,3.0,4.0,5.0,4.0,4.0,1.0,3.0,7.0,2.0,2.0,4.0,4.0,2.0,5.0,6.0,136500.0
0.0,0.0,0.0,2.0,4.0,2.0,4.0,3.0,5.0,5.0,0.0,4.0,1.0,2.0,7.0,2.0,0.0,4.0,4.0,2.0,8.0,5.0,270000.0
3.0,0.0,0.0,3.0,4.0,2.0,4.0,1.0,1.0,0.0,2.0,4.0,1.0,3.0,7.0,2.0,1.0,4.0,4.0,2.0,6.0,7.0,235000.0
3.0,0.0,0.0,3.0,4.0,2.0,4.0,3.0,5.0,5.0,0.0,4.0,1.0,3.0,7.0,4.0,1.0,4.0,4.0,2.0,7.0,5.0,156000.0
3.0,0.0,0.0,3.0,4.0,2.0,4.0,3.0,2.0,5.0,0.0,4.0,1.0,2.0,7.0,2.0,2.0,4.0,4.0,2.0,5.0,5.0,153000.0
3.0,0.0,0.0,3.0,4.0,0.0,4.0,3.0,2.0,5.0,0.0,4.0,1.0,3.0,7.0,2.0,0.0,4.0,4.0,2.0,6.0,5.0,165000.0
0.0,0.0,0.0,2.0,4.0,2.0,2.0,3.0,5.0,5.0,0.0,4.0,1.0,0.0,7.0,2.0,0.0,4.0,4.0,2.0,9.0,5.0,325000.0
0.0,0.0,0.0,3.0,4.0,4.0,1.0,3.0,3.0,5.0,0.0,4.0,1.0,3.0,7.0,2.0,2.0,4.0,4.0,2.0,5.0,5.0,140000.0
3.0,0.0,0.0,3.0,4.0,4.0,4.0,3.0,1.0,5.0,1.0,4.0,1.0,3.0,7.0,2.0,2.0,4.0,4.0,2.0,6.0,6.0,202500.0
3.0,0.0,0.0,0.0,4.0,0.0,4.0,3.0,2.0,5.0,0.0,4.0,1.0,0.0,7.0,2.0,0.0,4.0,4.0,2.0,9.0,5.0,367294.0
3.0,0.0,0.0,2.0,4.0,2.0,4.0,0.0,2.0,5.0,0.0,4.0,1.0,2.0,7.0,1.0,1.0,4.0,4.0,2.0,6.0,5.0,175000.0
0.0,0.0,0.0,3.0,4.0,4.0,2.0,3.0,0.0,5.0,2.0,4.0,1.0,2.0,7.0,2.0,2.0,4.0,4.0,2.0,7.0,5.0,140000.0
3.0,0.0,0.0,3.0,4.0,2.0,4.0,3.0,0.0,1.0,2.0,4.0,1.0,2.0,7.0,2.0,2.0,4.0,4.0,2.0,7.0,7.0,174000.0
0.0,0.0,0.0,2.0,4.0,2.0,4.0,1.0,2.0,5.0,0.0,4.0,1.0,2.0,7.0,2.0,0.0,4.0,4.0,2.0,7.0,5.0,190000.0
3.0,0.0,0.0,2.0,4.0,4.0,4.0,3.0,5.0,5.0,0.0,4.0,1.0,3.0,7.0,2.0,2.0,4.0,4.0,0.0,5.0,8.0,129000.0
3.0,0.0,0.0,3.0,2.0,4.0,4.0,2.0,0.0,5.0,2.0,4.0,1.0,2.0,7.0,2.0,1.0,4.0,4.0,2.0,6.0,7.0,200000.0
3.0,0.0,0.0,3.0,2.0,2.0,4.0,3.0,4.0,5.0,4.0,4.0,1.0,2.0,7.0,2.0,0.0,4.0,4.0,2.0,6.0,6.0,193500.0
3.0,0.0,0.0,3.0,4.0,2.0,4.0,3.0,4.0,5.0,0.0,4.0,1.0,3.0,7.0,2.0,1.0,4.0,2.0,2.0,6.0,7.0,145000.0
0.0,0.0,0.0,2.0,2.0,4.0,4.0,3.0,0.0,5.0,0.0,0.0,1.0,3.0,7.0,2.0,2.0,4.0,4.0,2.0,7.0,7.0,218000.0
3.0,0.0,0.0,3.0,4.0,4.0,4.0,3.0,2.0,5.0,2.0,4.0,1.0,3.0,7.0,0.0,1.0,4.0,4.0,2.0,5.0,6.0,135000.0
3.0,0.0,0.0,3.0,2.0,4.0,4.0,2.0,3.0,5.0,0.0,4.0,1.0,3.0,2.0,2.0,1.0,4.0,4.0,2.0,5.0,6.0,146500.0
0.0,0.0,0.0,2.0,4.0,2.0,4.0,0.0,0.0,5.0,0.0,4.0,1.0,2.0,7.0,2.0,1.0,4.0,4.0,2.0,6.0,5.0,194700.0
3.0,0.0,0.0,2.0,4.0,2.0,4.0,3.0,2.0,5.0,0.0,4.0,1.0,2.0,7.0,2.0,0.0,4.0,4.0,2.0,7.0,5.0,230348.0
3.0,0.0,0.0,3.0,4.0,1.0,1.0,3.0,0.0,5.0,4.0,4.0,1.0,3.0,7.0,2.0,2.0,4.0,4.0,2.0,6.0,5.0,109500.0
0.0,0.0,1.0,3.0,4.0,2.0,4.0,1.0,2.0,5.0,4.0,4.0,1.0,1.0,7.0,4.0,0.0,4.0,4.0,2.0,6.0,6.0,242500.0
0.0,0.0,0.0,2.0,2.0,2.0,2.0,3.0,2.0,4.0,2.0,4.0,1.0,2.0,7.0,4.0,1.0,2.0,4.0,2.0,7.0,7.0,239000.0
3.0,0.0,0.0,3.0,2.0,4.0,4.0,3.0,0.0,5.0,0.0,4.0,1.0,2.0,7.0,2.0,1.0,4.0,4.0,2.0,6.0,8.0,156000.0
0.0,0.0,0.0,3.0,4.0,4.0,4.0,3.0,4.0,5.0,0.0,4.0,1.0,3.0,7.0,2.0,2.0,4.0,4.0,2.0,4.0,6.0,109008.0
3.0,0.0,0.0,3.0,4.0,4.0,4.0,3.0,2.0,5.0,0.0,4.0,1.0,3.0,1.0,2.0,2.0,4.0,1.0,0.0,2.0,4.0,68104.0
0.0,0.0,0.0,2.0,4.0,2.0,4.0,0.0,5.0,5.0,0.0,4.0,1.0,2.0,7.0,4.0,1.0,4.0,4.0,2.0,8.0,7.0,290000.0
3.0,0.0,0.0,3.0,4.0,2.0,4.0,3.0,1.0,5.0,2.0,4.0,1.0,3.0,7.0,2.0,1.0,4.0,4.0,2.0,5.0,5.0,159000.0
0.0,0.0,1.0,3.0,4.0,4.0,4.0,3.0,4.0,5.0,4.0,4.0,1.0,3.0,7.0,2.0,2.0,1.0,4.0,2.0,4.0,7.0,87000.0
3.0,0.0,0.0,2.0,4.0,2.0,4.0,0.0,2.0,5.0,0.0,4.0,1.0,2.0,7.0,4.0,1.0,4.0,4.0,2.0,8.0,5.0,272000.0
3.0,0.0,0.0,2.0,4.0,2.0,4.0,2.0,2.0,5.0,0.0,4.0,1.0,2.0,7.0,2.0,2.0,4.0,4.0,2.0,7.0,5.0,198000.0
3.0,0.0,0.0,3.0,2.0,4.0,4.0,3.0,5.0,5.0,2.0,0.0,1.0,3.0,4.0,2.0,2.0,4.0,4.0,2.0,4.0,6.0,119164.0
3.0,0.0,0.0,3.0,4.0,4.0,4.0,3.0,2.0,5.0,2.0,4.0,1.0,3.0,3.0,2.0,2.0,4.0,4.0,0.0,5.0,5.0,93000.0
0.0,0.0,0.0,2.0,4.0,2.0,4.0,0.0,2.0,5.0,0.0,4.0,1.0,3.0,7.0,4.0,1.0,4.0,4.0,2.0,7.0,5.0,226750.0
0.0,0.0,1.0,3.0,4.0,1.0,4.0,2.0,1.0,5.0,4.0,4.0,2.0,3.0,7.0,2.0,2.0,1.0,1.0,2.0,3.0,5.0,95000.0
3.0,0.0,0.0,3.0,4.0,4.0,4.0,3.0,4.0,5.0,4.0,4.0,1.0,3.0,7.0,2.0,2.0,4.0,4.0,1.0,6.0,7.0,139900.0
0.0,0.0,0.0,3.0,3.0,4.0,4.0,3.0,5.0,5.0,0.0,4.0,1.0,1.0,4.0,2.0,2.0,4.0,4.0,2.0,3.0,2.0,76500.0
3.0,0.0,0.0,2.0,4.0,4.0,4.0,3.0,5.0,5.0,2.0,4.0,1.0,3.0,7.0,2.0,2.0,4.0,4.0,0.0,4.0,7.0,86900.0
0.0,0.0,0.0,3.0,2.0,4.0,4.0,3.0,0.0,5.0,0.0,4.0,1.0,2.0,7.0,2.0,2.0,4.0,4.0,2.0,5.0,6.0,152500.0
3.0,0.0,1.0,3.0,4.0,2.0,4.0,3.0,4.0,5.0,4.0,4.0,1.0,3.0,7.0,2.0,1.0,4.0,4.0,2.0,4.0,5.0,99000.0
3.0,0.0,0.0,1.0,4.0,4.0,4.0,3.0,3.0,5.0,2.0,4.0,1.0,1.0,7.0,2.0,2.0,4.0,4.0,2.0,4.0,7.0,82500.0
3.0,0.0,0.0,2.0,4.0,2.0,4.0,3.0,2.0,5.0,2.0,4.0,1.0,2.0,7.0,2.0,1.0,4.0,4.0,2.0,6.0,5.0,179200.0
3.0,0.0,0.0,3.0,4.0,4.0,4.0,3.0,0.0,5.0,2.0,4.0,1.0,3.0,7.0,2.0,0.0,4.0,4.0,2.0,5.0,6.0,142500.0
3.0,0.0,0.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,1.0,3.0,7.0,2.0,2.0,4.0,4.0,0.0,4.0,3.0,115400.0
3.0,0.0,0.0,2.0,4.0,2.0,4.0,3.0,2.0,5.0,0.0,4.0,1.0,2.0,7.0,4.0,0.0,4.0,4.0,2.0,7.0,5.0,226000.0
3.0,0.0,0.0,2.0,4.0,2.0,4.0,3.0,5.0,5.0,0.0,4.0,1.0,2.0,7.0,2.0,1.0,4.0,4.0,2.0,7.0,5.0,144152.0
0.0,0.0,0.0,2.0,4.0,0.0,4.0,1.0,5.0,5.0,0.0,4.0,1.0,2.0,7.0,2.0,0.0,4.0,4.0,2.0,8.0,5.0,370000.0
3.0,0.0,0.0,3.0,4.0,2.0,4.0,2.0,4.0,2.0,4.0,4.0,1.0,2.0,7.0,2.0,2.0,4.0,4.0,2.0,5.0,7.0,149900.0
0.0,0.0,0.0,2.0,4.0,2.0,4.0,3.0,5.0,5.0,2.0,4.0,1.0,3.0,7.0,2.0,1.0,4.0,4.0,2.0,6.0,5.0,172785.0
3.0,0.0,0.0,3.0,4.0,4.0,4.0,3.0,0.0,1.0,2.0,4.0,1.0,2.0,7.0,2.0,1.0,4.0,4.0,2.0,5.0,8.0,129000.0
0.0,0.0,0.0,3.0,2.0,2.0,1.0,3.0,5.0,5.0,4.0,4.0,1.0,3.0,7.0,4.0,2.0,4.0,4.0,2.0,6.0,5.0,181000.0
3.0,0.0,0.0,3.0,4.0,4.0,4.0,0.0,1.0,4.0,0.0,4.0,1.0,3.0,7.0,4.0,1.0,4.0,4.0,2.0,5.0,6.0,148000.0
3.0,0.0,0.0,3.0,4.0,2.0,4.0,0.0,2.0,0.0,0.0,4.0,1.0,2.0,7.0,2.0,2.0,4.0,4.0,0.0,6.0,5.0,117250.0
3.0,0.0,0.0,2.0,4.0,2.0,4.0,0.0,2.0,5.0,0.0,4.0,1.0,2.0,7.0,4.0,0.0,4.0,4.0,2.0,7.0,5.0,192500.0
3.0,0.0,0.0,3.0,2.0,2.0,4.0,3.0,3.0,2.0,4.0,4.0,1.0,3.0,7.0,4.0,0.0,4.0,4.0,2.0,6.0,6.0,151000.0
3.0,0.0,0.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,1.0,3.0,7.0,2.0,2.0,4.0,4.0,2.0,5.0,5.0,112500.0
0.0,0.0,0.0,3.0,1.0,4.0,4.0,3.0,1.0,5.0,4.0,4.0,1.0,3.0,0.0,2.0,2.0,4.0,4.0,2.0,5.0,5.0,144000.0
0.0,0.0,0.0,0.0,4.0,0.0,4.0,3.0,2.0,5.0,0.0,4.0,1.0,0.0,7.0,2.0,1.0,4.0,4.0,2.0,9.0,5.0,370967.0
3.0,0.0,0.0,3.0,4.0,4.0,4.0,3.0,0.0,5.0,4.0,4.0,1.0,2.0,7.0,4.0,2.0,4.0,4.0,2.0,6.0,6.0,149900.0
0.0,0.0,0.0,2.0,4.0,2.0,4.0,3.0,5.0,5.0,0.0,4.0,1.0,2.0,7.0,2.0,1.0,4.0,4.0,2.0,7.0,5.0,195000.0
0.0,0.0,0.0,3.0,4.0,2.0,4.0,3.0,5.0,5.0,2.0,4.0,1.0,2.0,7.0,4.0,0.0,4.0,4.0,2.0,7.0,5.0,163900.0
3.0,0.0,0.0,3.0,4.0,2.0,4.0,3.0,1.0,3.0,0.0,4.0,1.0,3.0,7.0,4.0,0.0,4.0,4.0,2.0,6.0,5.0,182000.0
0.0,0.0,0.0,0.0,4.0,0.0,4.0,1.0,2.0,5.0,0.0,4.0,1.0,0.0,7.0,0.0,0.0,4.0,4.0,2.0,9.0,5.0,410000.0
3.0,0.0,0.0,3.0,4.0,2.0,4.0,3.0,1.0,5.0,4.0,4.0,1.0,3.0,7.0,2.0,2.0,4.0,4.0,2.0,5.0,5.0,152000.0
3.0,0.0,0.0,2.0,4.0,2.0,4.0,3.0,5.0,5.0,0.0,4.0,1.0,2.0,7.0,2.0,0.0,4.0,4.0,2.0,7.0,5.0,184000.0
3.0,0.0,0.0,3.0,2.0,2.0,2.0,1.0,2.0,5.0,0.0,4.0,2.0,3.0,7.0,2.0,0.0,4.0,4.0,2.0,7.0,5.0,206300.0
0.0,0.0,0.0,3.0,4.0,4.0,4.0,3.0,1.0,5.0,4.0,4.0,2.0,3.0,7.0,2.0,2.0,4.0,4.0,2.0,5.0,5.0,146500.0
3.0,0.0,0.0,3.0,4.0,4.0,4.0,3.0,5.0,5.0,4.0,0.0,1.0,3.0,7.0,2.0,2.0,4.0,4.0,2.0,4.0,5.0,108000.0
0.0,0.0,0.0,3.0,4.0,4.0,4.0,3.0,5.0,5.0,2.0,4.0,1.0,2.0,7.0,4.0,1.0,4.0,4.0,2.0,7.0,6.0,170000.0
3.0,0.0,0.0,2.0,4.0,2.0,4.0,2.0,2.0,5.0,0.0,4.0,1.0,2.0,7.0,2.0,1.0,4.0,4.0,2.0,6.0,5.0,145000.0
3.0,0.0,0.0,3.0,4.0,2.0,4.0,3.0,0.0,3.0,4.0,4.0,1.0,3.0,7.0,1.0,1.0,4.0,4.0,2.0,7.0,5.0,123000.0
