lot_frontage,year_remod/add,mas_vnr_area,bsmtfin_sf_1,total_bsmt_sf,1st_flr_sf,gr_liv_area,bsmt_full_bath,full_bath,totrms_abvgrd,fireplaces,garage_area,wood_deck_sf,open_porch_sf,ms_subclass_11/2_story_finished_all_ages,ms_subclass_1story_1946_&_newer_all_styles,ms_subclass_1story_pud_(planned_unit_development)__1946_&_newer,ms_subclass_2story_1946_&_newer,ms_subclass_Others,ms_zoning_A (agr),ms_zoning_C (all),ms_zoning_FV,ms_zoning_RH,street_Grvl,street_Pave,land_contour_Bnk,land_contour_HLS,land_contour_Low,neighborhood_CollgCr,neighborhood_Gilbert,neighborhood_Others,bldg_type_2fmCon,bldg_type_Duplex,bldg_type_Twnhs,bldg_type_TwnhsE,roof_style_Flat,roof_style_Gambrel,roof_style_Hip,roof_style_Mansard,roof_style_Shed,mas_vnr_type_BrkCmn,mas_vnr_type_BrkFace,mas_vnr_type_Stone,central_air_N,central_air_Y,garage_type_2Types,garage_type_Attchd,garage_type_Basment,garage_type_BuiltIn,garage_type_CarPort,garage_type_Detchd,sale_type_COD,sale_type_CWD,sale_type_Con,sale_type_ConLD,sale_type_ConLI,sale_type_ConLw,sale_type_New,sale_type_Oth,lot_shape,exter_qual,bsmt_cond,heating_qc,garage_qual,garage_cond
60.0,2006,0.0,240.0,864.0,864.0,864.0,0,1,5,0,576.0,200.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,1.0,3.0,3.0,2.0,2.0
32.0,1997,197.0,864.0,1189.0,1189.0,1189.0,1,2,4,0,392.0,0.0,122.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,3.0,4.0,2.0,2.0
48.0,2006,572.0,415.0,1666.0,1666.0,1666.0,1,2,6,1,575.0,228.0,75.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3.0,4.0,4.0,2.0,2.0
67.0,2003,99.7,833.0,1176.0,1200.0,1200.0,1,2,5,0,555.0,0.0,41.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.0,3.0,4.0,2.0,2.0
70.0,2000,0.0,377.0,928.0,928.0,928.0,0,1,4,0,252.0,261.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,3.0,2.0,2.0,2.0
80.0,1969,128.0,553.0,1288.0,1336.0,1336.0,0,2,6,1,502.0,312.0,11.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,3.0,2.0,2.0,2.0
30.0,2004,120.0,280.0,600.0,600.0,1200.0,0,2,4,0,480.0,0.0,172.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,2.0,3.0,4.0,2.0,2.0
69.06,1969,0.0,828.0,1427.0,1427.0,1427.0,0,2,7,0,516.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,3.0,3.0,2.0,2.0
69.06,2002,254.0,762.0,860.0,1212.0,1992.0,1,2,7,2,608.0,225.0,32.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0,2.0,3.0,4.0,2.0,2.0
70.0,1994,0.0,36.0,754.0,754.0,1540.0,1,2,6,0,495.0,140.0,32.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.0,3.0,4.0,2.0,2.0
64.0,1979,0.0,0.0,0.0,1535.0,1535.0,0,2,8,0,400.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,2.0,2.0,2.0
69.06,1964,86.0,1014.0,1152.0,1152.0,1152.0,1,1,6,1,484.0,227.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,3.0,2.0,2.0,2.0
80.0,2007,30.0,60.0,1141.0,1151.0,1151.0,1,2,5,0,484.0,0.0,60.0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1.0,2.0,3.0,4.0,2.0,2.0
88.0,1960,54.0,588.0,1138.0,1138.0,1138.0,0,1,6,1,480.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,1.0,3.0,4.0,2.0,2.0
74.0,1956,0.0,438.0,894.0,1074.0,1074.0,0,1,6,1,396.0,0.0,72.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,1.0,3.0,3.0,2.0,2.0
60.0,2005,246.0,1153.0,1561.0,1561.0,1561.0,1,2,6,1,556.0,203.0,47.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,3.0,4.0,2.0,2.0
83.0,1995,397.0,527.0,1342.0,1358.0,2726.0,0,2,9,1,725.0,307.0,169.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2.0,3.0,4.0,2.0,2.0
53.0,2004,296.0,1337.0,1884.0,1884.0,1884.0,1,2,7,1,670.0,214.0,76.0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,3.0,3.0,4.0,2.0,2.0
103.0,2007,0.0,1044.0,1426.0,1671.0,1671.0,1,3,6,1,550.0,280.0,90.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,5.0,4.0,2.0,2.0
71.0,2002,0.0,690.0,804.0,804.0,1961.0,1,2,7,1,560.0,125.0,192.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,1.0,3.0,4.0,2.0,2.0
79.0,1972,144.0,962.0,1153.0,1193.0,1193.0,1,2,6,0,501.0,140.0,153.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,3.0,4.0,2.0,2.0
69.06,2000,0.0,641.0,673.0,673.0,1382.0,1,2,6,0,490.0,153.0,50.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,2.0,3.0,4.0,2.0,2.0
60.0,1950,0.0,168.0,714.0,1664.0,2526.0,0,2,10,1,216.0,88.0,15.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.0,1.0,3.0,2.0,2.0,2.0
69.06,1957,902.0,1110.0,1705.0,1390.0,1390.0,1,1,4,2,550.0,0.0,189.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,3.0,4.0,2.0,2.0
36.0,2003,106.0,0.0,764.0,764.0,1626.0,0,2,6,0,474.0,0.0,27.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,2.0,3.0,4.0,2.0,2.0
57.0,1950,0.0,421.0,690.0,868.0,1558.0,0,1,7,1,400.0,0.0,36.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,1.0,3.0,2.0,2.0,2.0
69.06,1978,0.0,0.0,978.0,1422.0,1422.0,0,1,6,1,286.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,3.0,2.0,2.0,2.0
52.0,1992,0.0,0.0,1078.0,1128.0,1573.0,0,2,8,1,360.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,1.0,3.0,2.0,2.0,2.0
87.0,1962,261.0,0.0,1116.0,1116.0,1116.0,0,1,5,0,440.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,3.0,2.0,2.0,2.0
80.0,1998,144.0,832.0,1140.0,1707.0,1707.0,0,2,7,1,479.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,3.0,3.0,2.0,2.0
134.0,1959,132.0,176.0,1466.0,1466.0,1466.0,0,1,6,2,528.0,0.0,140.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,3.0,2.0,2.0,2.0
69.06,2000,260.0,1027.0,1614.0,1638.0,1638.0,1,2,5,1,495.0,230.0,68.0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2.0,3.0,4.0,2.0,2.0
69.06,1960,275.0,988.0,988.0,1721.0,1721.0,1,2,7,2,626.0,50.0,84.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,3.0,3.0,2.0,2.0
65.0,1997,0.0,821.0,928.0,928.0,1764.0,1,2,7,0,470.0,276.0,99.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,3.0,4.0,2.0,2.0
70.0,1956,0.0,435.0,1202.0,1202.0,1202.0,0,1,6,0,304.0,0.0,35.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,1.0,3.0,2.0,2.0,2.0
69.06,1961,57.0,827.0,988.0,988.0,988.0,1,1,5,0,572.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,1.0,3.0,2.0,2.0,2.0
56.0,1950,0.0,0.0,1008.0,1028.0,1028.0,0,1,5,1,360.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,1.0,3.0,3.0,2.0,2.0
50.0,1950,0.0,312.0,720.0,720.0,1284.0,0,1,5,0,240.0,0.0,35.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,1.0,3.0,2.0,2.0,2.0
69.06,1977,1050.0,410.0,994.0,1599.0,2944.0,0,2,9,1,864.0,140.0,70.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2.0,3.0,2.0,2.0,2.0
74.0,2004,0.0,0.0,707.0,707.0,1414.0,0,2,6,1,403.0,100.0,35.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2.0,4.0,4.0,2.0,2.0
70.0,1990,0.0,0.0,637.0,959.0,1609.0,0,1,8,2,579.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,3.0,4.0,2.0,2.0
60.0,1998,0.0,700.0,813.0,813.0,1525.0,1,2,6,1,400.0,421.0,72.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,3.0,4.0,2.0,2.0
75.0,1967,0.0,257.0,624.0,1092.0,1656.0,0,1,7,1,288.0,0.0,180.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,3.0,4.0,2.0,2.0
24.0,1977,0.0,378.0,1055.0,1055.0,1055.0,0,2,4,0,440.0,0.0,38.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,3.0,1.0,2.0,2.0
60.0,2006,0.0,0.0,676.0,676.0,1352.0,0,2,7,0,720.0,187.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,1.0,3.0,4.0,2.0,2.0
24.0,1977,0.0,389.0,855.0,855.0,1456.0,0,2,6,1,440.0,0.0,28.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,3.0,2.0,2.0,2.0
32.0,1993,0.0,1619.0,1719.0,1719.0,1719.0,2,1,6,2,473.0,122.0,30.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1.0,2.0,3.0,4.0,2.0,2.0
21.0,1973,359.0,458.0,483.0,483.0,987.0,0,1,5,0,264.0,52.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,1.0,3.0,2.0,2.0,2.0
34.0,2006,108.0,24.0,1554.0,1554.0,1554.0,0,2,6,1,627.0,156.0,73.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.0,4.0,4.0,2.0,2.0
140.0,1951,0.0,120.0,864.0,864.0,864.0,0,1,4,0,400.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,1.0,3.0,4.0,2.0,2.0
69.06,2000,0.0,732.0,982.0,1008.0,1889.0,0,2,9,1,431.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,3.0,4.0,2.0,2.0
69.06,2010,0.0,659.0,1040.0,1040.0,1040.0,1,1,6,0,260.0,0.0,104.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,1.0,3.0,4.0,2.0,2.0
75.0,1998,0.0,954.0,1172.0,1172.0,1172.0,1,1,5,0,366.0,240.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,3.0,2.0,2.0,2.0
57.0,2010,0.0,1032.0,1642.0,1418.0,1418.0,1,1,6,1,852.0,160.0,192.0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1.0,2.0,1.0,4.0,2.0,2.0
52.0,1950,0.0,425.0,884.0,959.0,1367.0,0,1,6,1,560.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,1.0,2.0,2.0,2.0,2.0
64.0,2003,500.0,0.0,0.0,495.0,1922.0,0,3,7,1,672.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0,2.0,0.0,4.0,2.0,2.0
78.0,1981,210.0,588.0,1422.0,1422.0,1422.0,0,2,7,1,576.0,276.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,3.0,2.0,2.0,2.0
69.06,2000,144.0,841.0,985.0,985.0,1842.0,1,2,7,1,486.0,193.0,96.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.0,3.0,4.0,2.0,2.0
57.0,1950,0.0,0.0,888.0,888.0,1962.0,0,1,9,1,572.0,160.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,1.0,3.0,4.0,2.0,2.0
69.06,2004,165.0,644.0,864.0,1120.0,1120.0,0,1,5,1,656.0,0.0,162.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.0,3.0,4.0,2.0,2.0
70.0,1957,0.0,189.0,1478.0,1478.0,1478.0,1,1,6,2,442.0,114.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,3.0,3.0,2.0,2.0
90.0,1996,0.0,685.0,930.0,950.0,1995.0,1,2,8,1,610.0,275.0,170.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.0,4.0,4.0,2.0,2.0
70.0,1985,0.0,111.0,912.0,912.0,912.0,0,1,5,0,297.0,12.0,285.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,3.0,1.0,2.0,2.0
88.0,2005,0.0,918.0,1326.0,1326.0,1326.0,1,2,6,0,388.0,120.0,23.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,3.0,4.0,2.0,2.0
30.0,1987,0.0,0.0,1191.0,1204.0,1204.0,0,2,5,0,461.0,120.0,70.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,3.0,2.0,2.0,2.0
80.0,1964,360.0,674.0,780.0,798.0,1611.0,1,1,7,0,442.0,328.0,128.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,3.0,2.0,2.0,2.0
60.0,1970,160.0,789.0,960.0,960.0,960.0,1,1,6,0,576.0,0.0,288.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,1.0,3.0,2.0,2.0,2.0
72.0,1996,64.0,360.0,1070.0,1236.0,1236.0,0,1,6,1,447.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,3.0,2.0,2.0,2.0
69.06,2007,0.0,0.0,816.0,1416.0,1416.0,0,2,7,0,576.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,3.0,4.0,2.0,2.0
69.06,1988,360.0,608.0,929.0,946.0,1873.0,1,2,7,1,619.0,108.0,48.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2.0,3.0,4.0,2.0,2.0
36.0,2004,106.0,573.0,764.0,764.0,1626.0,1,2,6,0,474.0,0.0,27.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,2.0,3.0,4.0,2.0,2.0
73.0,1957,0.0,708.0,816.0,816.0,816.0,1,1,5,0,308.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,1.0,3.0,2.0,2.0,2.0
36.0,1976,0.0,129.0,536.0,536.0,1112.0,0,1,4,0,336.0,182.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,3.0,2.0,2.0,2.0
69.06,1950,0.0,0.0,572.0,572.0,1111.0,0,1,5,1,288.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,1.0,3.0,2.0,2.0,2.0
24.0,1978,0.0,311.0,855.0,855.0,1441.0,0,2,7,1,440.0,28.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,3.0,2.0,2.0,2.0
60.0,1950,0.0,348.0,672.0,672.0,924.0,1,1,5,0,280.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,1.0,3.0,1.0,2.0,2.0
69.06,1984,0.0,104.0,1060.0,1126.0,1126.0,1,1,5,0,506.0,178.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,3.0,2.0,2.0,2.0
68.0,1954,0.0,0.0,381.0,992.0,992.0,0,1,6,0,319.0,60.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,1.0,3.0,4.0,2.0,2.0
60.0,1950,0.0,0.0,768.0,752.0,1376.0,0,1,7,0,576.0,0.0,54.0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,1.0,3.0,4.0,2.0,2.0
92.0,2010,0.0,0.0,1218.0,1218.0,1218.0,0,2,4,0,676.0,0.0,136.0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,2.0,3.0,4.0,2.0,2.0
79.0,1995,224.0,386.0,728.0,888.0,1644.0,0,1,7,2,312.0,168.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,3.0,4.0,2.0,2.0
